Company ID,Company Name,Size,Industry,Rating,Headquarters,Ownership,Company Age,Est Yearly Revenue
1557,Booz Allen Hamilton Inc.,7,26,3.8,44,3,109,11
1558,Crossroads Technologies,2,37,3.1,37,2,27,3
1559,Servient,2,37,4,42,2,19,4
1560,"Total Airport Services, LLC",5,72,2.4,42,2,19,6
1561,Neighborhood Centers,4,55,1.9,44,2,12,2
1562,Ascend Performance Materials,5,20,3.5,42,2,14,10
1563,Lonza,7,14,3.2,74,3,126,11
1564,Plains All American Pipeline,6,85,3.6,42,3,25,12
1565,Alert Logic,4,37,3.4,42,2,21,7
1566,Live Nation Entertainment,7,82,4,5,3,18,11
1567,PCI,3,24,3.4,35,2,31,4
1568,Centrica,7,36,3.3,75,3,26,12
1569,UTHealth Houston,6,21,3.9,42,1,51,9
1570,Suncor,7,36,2.5,54,3,56,12
1571,NRG,6,36,3.5,30,3,31,12
1572,Bristow Group Inc,5,85,3.3,42,3,68,10
1573,Boyd Company,6,61,2.8,5,2,25,9
1574,Verisk,6,95,3.7,30,3,52,10
1575,KinetixHR,2,102,3.5,11,2,33,4
1576,"Hellmann Worldwide Logistics, Inc.",4,72,2.8,10,2,35,7
1577,CHRISTUS Health,7,55,3.4,42,8,154,11
1578,McDermott,7,36,3.4,42,3,100,11
1579,Ian Martin Group,3,102,4.2,54,2,66,7
1580,Grant Thornton,6,1,3.7,15,2,99,9
1581,Boxer Property Management,4,93,2.2,42,2,31,4
1582,"DXP Enterprises, Inc",5,119,3.1,42,3,115,9
1583,Baylor College of Medicine,6,21,3.6,42,1,123,9
1584,Paragon Space Development Corporation,2,4,4.1,4,2,30,3
1585,Dickey's Barbecue,5,18,3.1,42,5,82,5
1586,C&S Wholesale Grocers,7,119,2.8,29,2,105,12
1587,Dril-Quip,5,85,3.1,42,3,42,8
1588,IBERDROLA,7,36,3.9,72,3,183,12
1589,Enverus,5,36,3.6,42,2,24,7
1590,Mobisoft Infotech LLC,3,65,3.9,42,2,14,2
1591,Westlake Chemical,6,20,3.9,42,3,37,11
1592,BKD,5,1,4.2,25,2,100,8
1593,ENGIE North America,5,36,3.6,42,3,28,10
1594,MD Anderson Cancer Center,7,55,4.4,42,7,82,10
1595,The Menninger Clinic,3,55,3.5,42,7,98,5
1596,KPISOFT,2,37,3.1,5,2,18,3
1597,Gulf Interstate Engineering,3,84,3.7,42,2,60,7
1598,Eurofins Scientific,7,14,3.4,66,2,36,10
1599,UnifiedCommunications.com,2,24,3.8,42,2,41,5
1600,Veritex Community Bank,4,12,2.5,42,3,13,11
1601,Harris County Appraisal District,4,80,2.2,42,6,43,6
1602,Targa,5,85,2.8,42,3,17,11
1603,CVR,5,84,3,42,3,17,10
1604,Members Choice Credit Union,2,12,3,42,9,82,8
1605,Amerant Bank,4,12,2.9,10,3,36,7
1606,"Hilltop Holdings, Inc.",5,12,2.9,42,3,25,9
1607,TEAM Industrial Services,6,61,3,42,3,50,9
1608,PlainsCapital,5,12,3.6,42,3,35,8
1609,Cypress-Fairbanks ISD,7,68,3.9,42,11,84,8
1610,Cypress-Fairbanks Independent School District,7,68,3.9,42,11,84,8
1611,Boardwalk Pipelines,5,85,3.8,42,13,18,9
1612,Mangan,2,37,3.6,5,2,33,5
1613,Just Energy,5,114,3.3,54,3,26,10
1614,Champion EMS,3,55,2.8,42,2,25,5
1615,Pilot Flying J,7,49,3.1,41,2,65,12
1616,Lincoln,6,93,4,42,2,58,7
1617,Smith Seckman Reid,4,6,3.7,41,2,55,6
1618,KIPP Texas Public Schools,5,68,3.4,42,11,29,7
1619,The Bergaila Companies,3,85,3,42,2,36,7
1620,Texas Dow Employees Credit Union,4,12,3.1,42,8,68,7
1621,NACE International,2,99,2.9,42,8,80,5
1622,The University of Texas Medical Branch,7,55,3.5,42,7,132,9
1623,American National Insurance,1,63,3.1,42,3,118,10
1624,Baldwin Krystyn Sherman Partners,4,63,3.7,10,2,17,6
1625,Direct Energy,6,36,3.5,42,13,37,5
1626,AVANGRID,6,36,2.9,7,3,8,10
1627,Advisor Group,5,15,3.5,4,2,7,2
1628,Hayward Industries,5,29,3.6,30,2,98,8
1629,PURE Group of Insurance Companies,4,64,4.2,33,2,17,9
1630,Berkley Aspire,6,64,3.3,7,3,56,11
1631,Knight Transportation,6,72,3.3,4,3,33,9
1632,Make-A-Wish Foundation of America,5,99,3.6,4,8,43,7
1633,Pinnacle West,6,36,3.4,4,3,38,10
1634,Pacific Western Bank,5,12,3.6,5,13,21,12
1635,SAGE Counseling,2,55,3,4,2,25,3
1636,PetSmart,7,88,3.2,4,2,37,11
1637,MDSL,4,37,3.9,4,2,28,7
1638,EPCOR,5,114,3.6,54,9,132,9
1639,NAGRA Kudelski Group,5,105,3.5,74,3,72,8
1640,Western Alliance Bank,5,12,2.9,4,3,28,8
1641,International SOS,7,55,3.6,70,2,38,9
1642,Honeywell,7,24,3.7,27,3,138,12
1643,Orora,6,29,3.2,50,3,159,10
1644,VIA Technical,1,102,4,5,2,18,3
1645,"Gaea Global Technologies, Inc.",2,26,4,5,2,16,2
1646,Safeway Inc,7,53,3.1,5,2,108,12
1647,Albertsons Companies,7,53,3.3,14,2,84,12
1648,Sunrun,5,36,3.2,5,3,16,7
1649,NexusTek,3,67,2.9,6,2,27,7
1650,SWCA Environmental Consultants,4,26,3.7,4,2,42,7
1651,Health Services Advisory Group,3,55,2.7,4,2,44,6
1652,Sunstate Equipment,5,22,3.9,4,2,46,7
1653,Sprouts Farmers Market,7,45,2.9,4,3,21,10
1654,Bristol-Myers Squibb,7,14,3.9,33,3,165,12
1655,"Milestone Technologies, Inc.",5,67,3.2,5,2,26,7
1656,Choice Hotels,5,60,3.4,21,3,84,9
1657,Exl Service,7,26,3.6,33,3,24,8
1658,LeadMD,2,26,3.8,4,2,14,4
1659,Manpower Group,7,102,3.6,47,3,75,12
1660,Arizona College,3,21,4.5,4,11,33,5
1661,Endurance International Group,5,65,3.3,20,3,26,9
1662,Systems Evolution,3,26,4.6,34,2,31,6
1663,Rider Levett Bucknall,5,25,3.9,75,2,16,7
1664,Banner Health,6,55,3.3,4,8,24,3
1665,PennyMac,5,71,3.5,5,3,15,8
1666,American Homes 4 Rent,5,93,3.8,5,3,11,8
1667,PSCU,5,66,3.7,10,2,46,7
1668,"RISE Services, Inc.",5,55,2.8,4,8,36,6
1669,"Crossroads Technologies, Inc.",2,37,3.1,37,2,27,3
1670,Oscar Health,5,63,3.7,33,2,11,10
1671,MarkMonitor,4,37,3.1,5,13,24,7
1672,Epiq,6,70,3.6,33,2,35,9
1673,"SyaRose Technology Services, Inc.",1,67,4,10,2,8,4
1674,Celerion,5,14,3,28,2,13,7
1675,Elevate Services,5,70,3.5,5,2,12,6
1676,O'Reilly Automotive,7,10,3.1,25,3,66,11
1677,"OPENTECH ALLIANCE, INC.",2,24,3.5,4,2,20,4
1678,Clarivate Analytics,5,95,2.8,37,3,7,9
1679,CYNET CORP,4,67,4,44,2,13,6
1680,"Cambridge Investment Research, Inc.",4,15,3.3,13,2,42,7
1681,Colorado Technical University,3,21,2.4,6,1,58,4
1682,Master Electronics,3,35,3.4,4,2,57,7
1683,Advanced Network Management Inc,2,67,4.3,31,2,29,7
1684,Zovio,5,21,3,4,3,19,7
1685,United Software Group Inc,3,67,3.7,34,2,21,6
1686,AmeriSave Mortgage Corporation,4,71,3.1,11,2,21,7
1687,Progressive Leasing,5,43,4.5,43,3,24,10
1688,Algonquin/Liberty/Empire District,5,36,3.2,54,3,35,12
1689,BerryDunn,3,26,4.1,22,2,49,6
1690,The Segal Group,5,26,3.2,33,2,84,7
1691,Eurasia Group,1,26,2.9,33,2,25,3
1692,Mercer,7,26,3.4,33,13,78,10
1693,Universal Electronics (CA),5,29,3.4,5,3,37,8
1694,Schreiber Foods,6,44,3.2,47,2,78,10
1695,Vensure Employer Services,4,102,4.1,4,2,19,10
1696,United Rentals,7,25,4,7,3,26,11
1697,Voya Financial,6,66,3.4,33,3,10,11
1698,Central Garden & Pet Company,5,29,3.6,5,3,43,10
1699,American Auto Shield,3,64,4.2,6,2,21,4
1700,TriWest Healthcare Alliance,5,55,2.6,4,2,27,6
1701,Vitalant,5,55,2.8,4,8,80,9
1702,Marcus & Millichap,5,93,3.2,5,3,52,8
1703,Enterprise Bank & Trust,4,12,4.4,25,3,29,11
1704,C.H. Robinson,7,72,3.3,24,3,118,12
1705,Microchip Technology,7,35,3.9,4,3,34,10
1706,Red River,4,67,3.9,29,2,28,7
1707,"Best Western International, Inc.",5,60,3.6,4,2,77,7
1708,Kudelski,5,105,3.5,74,3,72,8
1709,Workforce Logiq,4,26,3.6,10,2,24,6
1710,Yellowstone Landscape Group,5,16,3.6,10,2,15,7
1711,ComResource,3,67,4.6,34,2,32,5
1712,"AOC Solutions, Inc.",2,24,3.8,44,2,27,2
1713,ANM,2,67,4.3,31,2,29,7
1714,"Heartland Payment Systems, Inc.",5,43,2.9,35,13,26,10
1715,Intelligent Staffing,1,102,4.8,37,2,6,2
1716,Brooksource,4,102,4.6,16,2,23,7
1717,Norwin Technologies,2,67,2.9,20,2,15,6
1718,Pionear Recruiting,3,3,3.2,27,2,22,2
1719,Liberty Mutual Insurance,7,64,3.4,20,2,111,12
1720,Sempra Energy,7,36,3.8,5,3,25,4
1721,Rady Children's Hospital,5,55,3.5,5,8,69,8
1722,FICO,5,24,3.6,5,3,67,8
1723,Fish & Richardson,4,70,3.4,20,2,145,7
1724,1010data,3,24,3.1,33,2,23,6
1725,California Department of Industrial Relations,5,103,2.9,5,6,96,8
1726,American Specialty Health Incorporated,5,55,2.9,16,2,36,7
1727,"M.C. Dean, Inc.",5,6,3.4,44,2,74,9
1728,Axos Bank,5,12,3.3,5,3,23,8
1729,HD Supply,7,25,2.7,11,3,16,11
1730,Indotronix International Corporation,4,67,3.9,33,2,37,6
1731,Encore Capital Group,6,42,3.2,5,3,70,9
1732,DecisionLogic,1,67,3.1,5,2,18,4
1733,"Systems Planning and Analysis, Inc.",4,4,3.9,44,2,51,7
1734,Community HousingWorks,2,99,2.4,5,8,35,3
1735,Inseego,4,106,3.8,5,3,27,7
1736,The Scripps Research Institute,5,95,3.9,5,8,26,6
1737,UPS,7,72,3.5,11,3,116,12
1738,DiscTech LLC,1,86,3.7,5,2,20,2
1739,"Morgan Business Consulting, LLC",2,26,3.7,44,2,20,4
1740,ITC Defense,1,4,4.7,44,2,11,3
1741,Biogen,6,14,3.6,20,3,45,12
1742,Cubic,6,4,3.3,5,3,72,9
1743,Philips,7,55,3.7,67,3,132,12
1744,"ENGINEERING SERVICES NETWORK, Inc.",3,4,4.2,44,2,29,4
1745,Solar Turbines,6,85,3.8,5,13,96,8
1746,ICW Group,4,64,3.2,5,2,51,8
1747,centrexIT,2,67,4.1,5,2,21,4
1748,Finance of America Reverse,2,66,3.2,35,13,20,4
1749,Milliman,5,26,3.8,46,2,76,9
1750,Banner Bank,5,12,3.3,46,3,133,11
1751,Silvergate Bank,3,12,3.7,5,3,35,5
1752,Southwestern College (California),4,21,3.5,5,1,63,4
1753,Koam Engineering Systems,3,4,3.6,5,2,29,4
1754,Diocese of San Diego,3,94,2.8,5,8,104,4
1755,Samsung SDS America,7,24,3.6,71,3,54,12
1756,"People, Technology & Processes",1,37,3.9,10,2,13,3
1757,Atlas Executive Consulting,2,4,4,5,2,17,4
1758,Qualcomm Incorporated,7,24,4,5,3,38,12
1759,"ProSciento, Inc.",2,14,3,5,2,20,5
1760,San Diego,3,21,2.7,10,1,54,3
1761,San Diego County Credit Union,4,66,3.1,5,8,85,7
1762,W R Systems,3,4,3.7,44,2,40,5
1763,Cask Technologies,2,41,3.7,44,2,19,1
1764,Progenity,4,14,3.5,5,2,12,5
1765,Jack In The Box,7,40,3,5,3,72,9
1766,Flock Freight,2,72,4.2,5,2,8,5
1767,Alliant International University,4,21,3.2,5,1,21,4
1768,Chipton-Ross,2,102,3.3,5,2,40,4
1769,"Mayvin, Inc.",2,26,4.7,44,2,15,2
1770,Imagine One,3,4,4.5,21,2,25,5
1771,ICI Services,3,6,2.9,44,2,24,6
1772,Ajinomoto Bio-Pharma Services,4,14,3.8,5,2,25,7
1773,Sycuan Casino,5,48,3.3,5,2,40,7
1774,Prime Healthcare,7,55,2.8,5,2,22,10
1775,Vertex Pharmaceuticals,5,14,3.2,20,3,34,10
1776,"Valkyrie Enterprises, Inc.",4,4,3.6,44,2,16,5
1777,"Mental Health Systems, Inc",4,55,2.9,5,8,45,6
1778,Victra,6,73,2.6,27,2,27,9
1779,National University,5,21,2.5,5,1,52,7
1780,Opinion Dynamics,2,26,4.2,20,2,36,4
1781,"CorTech, LLC",3,102,2.9,11,2,24,4
1782,WideOrbit,3,37,3.8,5,2,24,7
1783,EnLink Midstream,5,85,2.9,42,3,9,9
1784,AbleVets,3,67,3.2,44,2,11,6
1785,Premier Trailer Leasing,2,111,4.5,42,2,18,7
1786,Mary Kay,6,29,3.9,42,2,60,10
1787,GAINSCO,4,64,3.9,42,3,45,7
1788,Digital Shadows,2,37,3.5,5,2,12,4
1789,Tenaska,4,36,4.2,28,2,36,11
1790,VIVA USA Inc,2,67,4.6,15,2,27,5
1791,CAE,7,4,3.9,54,3,76,10
1792,Crossmark,7,3,3,42,2,118,8
1793,American Heart Association,5,56,4,42,8,99,8
1794,Qatalys,2,67,4.2,42,2,28,3
1795,Dallas Independent School District,7,89,3.3,42,11,156,9
1796,Toyota Motor Corporation,7,108,3.6,42,3,66,12
1797,Sabre,6,37,3.4,42,3,63,10
1798,Fay Servicing,4,12,2.2,15,2,15,4
1799,Optym,2,67,4.1,10,2,23,4
1800,Greystar,7,93,3.8,40,2,30,7
1801,Tribune Publishing,5,83,2.7,15,3,9,8
1802,Exeter Finance,5,71,3.5,42,2,17,8
1803,RealPage,6,24,2.8,42,3,25,8
1804,"Ryan, LLC",5,1,4.7,42,2,32,8
1805,Micro Focus,7,24,3.3,75,3,47,10
1806,loanDepot,6,71,3.4,5,2,13,9
1807,"Beacon Hill Staffing Group, LLC",4,102,4.6,20,2,23,8
1808,Balfour Beatty,7,25,3.6,75,3,114,8
1809,Ally Financial,6,66,3.7,23,3,104,11
1810,Levelwing Media LLC,1,3,3.1,33,2,21,5
1811,SEI,3,26,4.6,34,2,31,6
1812,Capital One,7,12,3.9,44,3,29,12
1813,Microsoft,7,24,4.3,46,3,48,12
1814,DealerSocket,5,24,3.9,42,2,22,7
1815,Secure-24,4,67,3.2,23,2,22,7
1816,Comerica Bank,6,66,3.4,42,3,174,10
1817,State Farm,7,64,3.3,15,2,101,12
1818,Iron Mountain Inc,7,67,3.1,20,3,72,10
1819,Akumin,5,55,2.9,10,3,7,7
1820,Walker & Dunlop,4,66,4,21,3,86,8
1821,Markel,6,64,3.3,44,3,43,11
1822,PFSweb,5,65,3.2,42,3,29,7
1823,HMS Holdings,5,55,3.8,42,3,49,8
1824,United Surgical Partners,7,55,2.7,42,2,25,8
1825,Texas Health Resources,7,55,4.1,42,8,26,8
1826,PepsiCo,7,44,3.7,33,3,58,12
1827,Headstorm (Dallas/Addison),2,67,5,42,2,9,4
1828,WPS Health Solutions,5,64,3,47,2,77,10
1829,"o9 Solutions, Inc.",4,37,3.4,42,2,14,6
1830,Broadcom,7,35,3.4,5,3,32,11
1831,Scalability Experts,1,67,4.3,42,2,21,2
1832,My Supply Chain Group,2,67,4,2,2,15,5
1833,Bioworld Merchandising,3,32,2.3,42,2,24,7
1834,The Marketing Arm,4,3,3.5,42,3,30,5
1835,BuzzClan LLC,1,67,4.2,42,2,10,3
1836,Lockton,6,63,3.8,25,2,57,9
1837,Moss Adams,5,1,3.5,46,2,110,8
1838,"Maxor National Pharmacy Services, LLC",3,55,4.2,42,2,57,6
1839,Horace Mann,5,64,3.4,15,3,78,9
1840,Santander Consumer USA,7,12,3.1,72,2,167,12
1841,Acosta,7,3,2.8,10,2,96,11
1842,Avantax Wealth Management,4,15,1.7,42,3,40,8
1843,Wingstop,2,40,3.3,42,3,29,2
1844,Paramount Software Solutions,2,67,4.3,11,2,26,4
1845,ORIX USA,4,66,3.6,42,3,42,7
1846,Neiman Marcus,7,32,3.3,42,2,116,11
1847,Dietz & Watson,4,44,2.8,37,2,84,7
1848,Optum,7,55,3.5,24,3,46,12
1849,Yochana IT inc,3,102,3.4,23,2,14,6
1850,Targetbase,1,3,3.9,42,13,44,3
1851,GardaWorld - Security Services US,7,96,2.9,54,2,28,10
1852,Landmark Bank,3,12,3.7,17,3,22,5
1853,Williams-Sonoma-Supply Chain,7,59,2.5,5,3,67,11
1854,Corgan,3,6,4.2,42,2,85,6
1855,Simmons Bank,5,12,3.2,3,3,120,11
1856,"TDIndustries, Inc",5,25,3.7,42,2,77,8
1857,DTCC,5,15,3.4,33,2,50,9
1858,Computacenter Americas,7,67,3.4,75,3,42,10
1859,Southern Glazer's Wine & Spirits,7,119,3.4,10,2,55,12
1860,"Center for Autism and Related Disorders, Inc.",5,55,2.7,5,2,33,5
1861,MV Public Transportation,7,109,2.8,42,2,48,9
1862,MoneyGram International,5,43,3,42,3,83,9
1863,Real Time Resolutions Inc,3,66,3,42,2,23,5
1864,Parkland Health and Hospital System,6,55,3.5,42,7,129,8
1865,Allied World Assurance,4,64,3.2,74,3,22,10
1866,PrimeLending,5,71,3.7,42,2,37,7
1867,BAE Systems USA,7,4,3.6,44,13,24,4
1868,Black & Veatch,7,6,3.6,17,2,108,10
1869,Triumph Group,7,4,2.7,37,3,30,10
1870,AmTrust Financial,6,64,3,33,2,25,11
1871,Teladoc,5,55,3.4,33,3,21,7
1872,Stearns Lending,5,71,3.2,42,2,34,7
1873,JVM Lending,1,71,4.9,5,2,17,3
1874,Securonix,3,37,3.1,42,2,14,6
1875,Mosaic Sales Solutions,6,3,3.4,42,2,76,8
1876,Walmart,5,32,3.3,3,3,61,12
1877,Headspring,2,24,4.4,42,2,22,4
1878,Capital Metro,5,109,2.9,42,3,38,5
1879,CALIBRE Systems,4,67,3.7,44,2,34,7
1880,Silicon Labs,5,35,4.5,42,3,27,8
1881,W2O,3,3,4.1,5,2,22,7
1882,"Travis County, Texas",5,80,3.8,42,6,183,8
1883,Kendra Scott,5,32,4,42,2,21,7
1884,ClearCorrect,3,54,3.6,42,2,17,6
1885,CommUnityCare,5,55,3,42,8,14,7
1886,Tista Science and Technology Corporation,4,26,3.2,21,2,18,3
1887,LCRA,5,103,2.9,42,6,89,9
1888,Tachyon Technologies,3,67,4.4,42,2,12,4
1889,Samsung Electronics,7,24,3.6,71,3,54,12
1890,Workday,7,37,3.9,5,3,18,10
1891,Insurance,7,55,3.5,42,2,120,11
1892,AnaVation,2,67,4.3,44,2,10,4
1893,Lat36,2,67,3.8,41,2,23,5
1894,Ercot,4,114,3.6,42,8,37,7
1895,GTS Technology Solutions,2,67,3.7,42,2,39,7
1896,Bennett Aerospace,2,4,4.2,27,2,15,3
1897,RS Software,3,67,3,61,2,36,3
1898,SailPoint Technologies,5,37,4.7,42,3,18,7
1899,"Khoros, LLC",4,37,3.5,42,2,15,7
1900,"PRIMUS Global Services, Inc",4,26,3.7,42,2,21,4
1901,Employees Retirement System of Texas,3,103,3.7,42,6,76,7
1902,Sense Corp,3,1,3.8,25,2,27,4
1903,Sphere Consulting (Chicago),2,67,4.9,15,2,18,4
1904,State Auto Insurance Companies,5,64,3.8,34,3,102,9
1905,Technology Navigators,2,102,3.9,42,2,24,4
1906,YETI Coolers,4,29,4.1,42,3,17,8
1907,Scientific Games,6,24,3.2,32,3,39,10
1908,E2open,5,37,3.5,42,2,23,7
1909,Grifols,7,14,3.2,72,3,114,10
1910,Repsol,7,36,3.3,72,3,36,9
1911,"VT Group, Inc.",4,105,3.2,44,2,18,7
1912,Peloton Group,2,26,3.9,20,2,13,5
1913,Tokyo Electron America,7,61,3.7,65,3,60,11
1914,Genpact,7,67,3.6,33,3,26,10
1915,Bright Health,3,55,3.9,24,2,8,7
1916,Bazaarvoice,4,37,3.5,42,2,18,7
1917,Abbott,7,55,3.6,15,3,135,12
1918,"Dillard's, Inc.",7,32,2.9,3,3,85,11
1919,Under Armour,7,100,3.8,21,3,27,10
1920,DHI Mortgage,5,71,4.4,42,13,43,6
1921,Trend Micro,6,37,4,65,3,35,9
1922,CRH Americas Materials Inc,7,75,3.3,62,3,53,12
1923,VT Group,5,4,3.3,44,2,57,7
1924,Texas Mutual,4,64,3.4,42,2,32,9
1925,CLEAResult,5,26,2.9,42,2,20,7
1926,Experian,7,42,4.1,62,3,43,10
1927,BigCommerce,4,37,4,42,2,14,6
1928,"LS Power Development, LLC",2,36,4.3,33,2,33,6
1929,Varen Technologies,2,37,4.2,21,2,18,5
1930,W3Global,3,102,4.5,42,2,17,4
1931,Social Solutions,3,24,2.8,42,2,23,5
1932,Hanger,5,55,3.3,42,3,162,9
1933,IDEA Public Schools,5,68,3.3,42,11,23,7
1934,Base One Technologies,2,67,3.5,33,2,29,3
1935,9Gauge Partners,2,26,4.8,42,10,12,3
1936,Myers and Stauffer,4,1,3.5,25,3,46,7
1937,University of Texas at Austin,7,21,4.3,42,1,140,9
1938,Computer Services,5,43,3.9,18,3,58,7
1939,cbanc,1,12,4.8,42,2,14,1
1940,Dover Corporation,7,61,3.6,15,3,68,11
1941,AffiniPay,2,43,5,42,2,18,4
1942,Correct Designs,1,26,5,42,2,24,2
1943,Sonic Healthcare USA,7,55,2.6,50,3,36,10
1944,Thermon,3,61,3.1,42,3,69,6
1945,NFP,6,63,3.8,33,2,25,9
1946,Z Gallerie,4,59,2.5,5,2,44,7
1947,New Meridian Corporation,1,35,1.8,33,2,33,2
1948,"Oldcastle, Inc.",7,7,2.7,11,3,45,12
1949,Elastic,5,37,4,5,3,11,7
1950,Accruent,5,37,3.4,42,3,28,7
1951,Planet Fitness,7,57,3.4,29,3,31,4
1952,Olympus Property,3,93,4.6,42,2,31,10
1953,Absolute Business Solutions Corp,2,41,3.1,44,2,22,3
1954,Pro-Sphere Tek,3,37,3.3,44,2,17,6
1955,IDC Tech,5,67,3.8,5,2,20,7
1956,Q2eBanking,5,66,3.1,42,3,19,7
1957,EAC Product Development Solutions,2,37,3.7,24,2,27,5
1958,CDW,6,67,3.8,15,3,39,12
1959,Amazing.com,1,34,3.4,42,2,11,5
1960,"HDR, Inc.",7,6,3.8,28,2,106,9
1961,Texas Municipal Retirement System,2,103,4,42,6,76,3
1962,Texas Association of Counties,2,103,4.1,42,8,54,3
1963,Crypsis,2,67,4.8,44,2,8,5
1964,Bridgepoint Consulting,2,26,4.3,42,2,24,4
1965,Everise,6,102,4.5,70,2,13,7
1966,Beeline,3,24,4.7,10,13,21,6
1967,City Facilities Management (FL) LLC,7,41,3.2,75,2,38,8
1968,"Total System Services, Inc.",7,43,3,11,3,40,10
1969,"Paul Davis Restoration, Inc.",5,25,3.9,10,5,57,8
1970,Mphasis Limited,7,24,3.3,61,3,31,9
1971,US Bank,7,12,3.5,24,3,160,12
1972,Ameris Bank,5,12,2.5,11,3,52,12
1973,Sanofi,7,14,3.7,57,3,50,12
1974,Jinko Solar US,6,61,2.9,55,3,17,8
1975,Veritiv,6,72,2.9,11,3,9,11
1976,Hylant,4,63,3.7,34,2,88,7
1977,Venus Fashion Inc,4,32,3.3,10,2,41,7
1978,Southeastern Grocers,4,53,3,10,2,9,12
1979,JEA,5,36,3.3,10,6,55,10
1980,Coach,7,86,3.7,33,3,82,10
1981,QUICK SERVICES LLC,2,4,4.7,48,2,20,4
1982,Ulta Beauty,7,13,3.3,15,3,33,11
1983,One Call,5,55,3.3,10,2,30,8
1984,Bernard,4,3,2.5,10,2,34,5
1985,HGS Digital,3,24,3.8,15,2,20,2
1986,Computershare,7,43,3.1,50,3,45,10
1987,Stein Mart,7,32,2.9,10,3,120,9
1988,AccruePartners,2,102,2.5,27,2,21,5
1989,The CSI Companies,2,102,3,10,2,29,7
1990,"Quadrant, Inc.",4,102,4.8,44,2,21,5
1991,Ascendo Resources,2,102,3.6,10,2,14,5
1992,Matrix Resources,3,102,4.2,11,2,40,7
1993,Travis County,5,80,3.8,42,6,183,8
1994,Dun & Bradstreet,5,67,3.7,30,2,26,5
1995,Halfaker and Associates,3,67,4.1,44,2,17,4
1996,GLOBALFOUNDRIES,7,35,3.3,5,2,14,10
1997,Mphasis Limited,2,102,3,10,2,29,7
1998,First American Payment Systems,5,43,3.3,42,2,33,8
1999,Niagara Conservation,2,29,3.1,42,2,46,7
2000,Cook Children's Health Care System,6,55,3.7,42,8,105,7
2001,"TTI, Inc.",5,119,3.6,42,13,52,10
2002,Klein Tools,5,29,4,15,2,166,7
2003,Oxford Global Resources,4,102,3.5,20,13,39,7
2004,American Airlines,7,5,3.8,42,3,97,12
2005,Culver Careers,2,3,4.8,5,2,44,3
2006,GM Financial,6,71,3,42,3,31,11
2007,Digitalibiz,2,67,4,21,2,21,4
2008,T-Mobile,7,106,4,46,3,22,12
2009,Molson Coors,7,44,3.8,15,3,249,10
2010,Long Term Care Group,5,64,2.8,24,2,27,9
2011,Smith & Nephew,7,54,3.3,75,2,167,10
2012,Catholic Diocese Of Fort Worth,5,94,3.5,42,2,54,4
2013,Richemont,7,13,3.7,74,3,35,12
2014,Textron,7,4,3.3,39,3,100,12
2015,Bell Helicopter,6,4,3.8,42,13,88,10
2016,Mayfield Dairy Farms,5,44,2.4,41,13,33,7
2017,Prudent Technologies & Consulting,2,67,4.7,42,2,25,5
2018,Allied Electronics,4,27,3.4,42,3,95,8
2019,North Central Texas Council of Governments,3,74,2.6,42,8,57,4
2020,Luckie & Co.,2,3,3.5,2,2,70,6
2021,DynCorp International,7,4,3.7,44,2,77,9
2022,"Lynch Consultants, LLC",1,41,3.7,8,2,12,3
2023,"Sabre Industries, Inc",5,114,3.1,42,2,46,8
2024,STS Aviation,3,4,3.1,10,2,39,7
2025,BNSF,7,92,3,42,13,174,12
2026,Moseley Technical Services,2,67,4.3,2,4,29,5
2027,Ethos Group,3,115,4.1,42,2,27,7
2028,Farmer Brothers Coffee,5,44,2.9,42,3,111,8
2029,Envolve People Care,6,55,2.7,7,13,8,4
2030,ADT,7,96,3.1,10,3,149,10
2031,Kubota Tractor,5,61,3.6,42,13,52,10
2032,360 Capital Group LLC,2,26,4.6,37,2,10,3
2033,"Chalk Mountain Services of Texas, LLC",4,85,3.7,42,4,17,7
2034,Celanese,5,20,3.8,42,3,19,11
2035,HMS Health Management Systems,5,55,3.8,42,3,49,8
2036,Core-Mark,6,119,3.4,42,3,135,12
2037,City of Irving,5,41,3.9,42,6,109,3
2038,CTI Foods,5,44,2.3,14,2,20,7
2039,Container Store,6,32,3.3,42,3,45,8
2040,Citizens Bank,7,12,3.4,39,3,35,11
2041,Duncan Financial Group,2,66,4.5,37,2,45,4
2042,Solera,6,24,2.4,42,2,18,9
2043,Employbridge,5,102,3.5,11,2,17,10
2044,AAR,6,26,3.3,15,3,72,9
2045,A-Gas Americas,4,85,4,75,2,30,6
2046,Citibank,7,66,3.7,33,3,211,12
2047,G2 Secure Staff,5,102,2.8,42,2,18,9
2048,TimeClock Plus,3,37,3.7,42,2,35,6
2049,LTCG,5,64,2.8,24,2,27,9
2050,Refuse Specialists,2,26,4,5,2,15,4
2051,"NewAgeSys, Inc.",3,3,3.7,30,2,29,4
2052,"Pyramid Consulting, Inc",7,67,3.1,61,3,42,12
2053,Centric Consulting,4,26,5,34,2,24,7
2054,Grange Insurance (Columbus),5,64,4.1,34,2,88,9
2055,Updox,2,24,4.4,34,2,14,4
2056,Univar,6,119,3,15,3,99,12
2057,Anthem Health Plans of Virginia,5,64,4,44,13,88,9
2058,Anthem,7,64,3.3,16,3,19,12
2059,The Ohio State University,7,21,4.2,34,1,153,11
2060,CareWorks Technologies,2,37,3.6,34,2,24,5
